,Nº de Série do DOF,RegistroEntrada
9032,457366,2019-11-02 15:39:00
9033,554899,2019-11-02 15:39:00
9034,610823,2019-10-28 17:34:00
9035,497953,2019-09-27 11:42:00
9036,609253,2019-09-27 11:42:00
9037,551877,2019-09-27 18:12:00
9038,479081,2019-10-28 17:34:00
9039,435912,2019-10-28 17:34:00
9040,523516,2019-09-25 12:50:00
9041,522870,2019-09-25 12:50:00
9042,563160,2019-09-25 12:50:00
9043,565697,2019-09-27 18:12:00
9044,397931,2019-09-27 18:12:00
9045,433347,2019-11-02 15:39:00
9046,597265,2019-09-25 12:50:00
9047,353955,2019-09-25 12:50:00
9048,457808,2019-11-02 15:39:00
9049,450486,2019-09-25 12:50:00
9050,334055,2019-09-25 12:50:00
9051,535619,2019-09-27 11:42:00
9052,283758,2019-09-25 12:50:00
9053,607506,2019-09-27 18:12:00
9054,554987,2019-09-27 18:12:00
9055,454881,2019-11-02 15:39:00
9056,496121,2019-09-25 12:50:00
9057,471381,2019-09-27 11:42:00
9058,630552,2019-10-28 17:34:00
9059,691179,2019-09-27 11:42:00
9060,624362,2019-09-27 11:42:00
9061,508044,2019-10-28 17:34:00
9062,570156,2019-11-02 15:39:00
9063,485518,2019-10-28 17:34:00
9064,405596,2019-10-28 17:34:00
9065,404060,2019-09-27 11:42:00
9066,617894,2019-09-27 18:12:00
9067,569377,2019-09-27 11:42:00
9068,572637,2019-11-02 15:39:00
9069,572577,2019-09-25 12:50:00
9070,474735,2019-10-28 17:34:00
9071,567723,2019-09-27 11:42:00
9072,574105,2019-11-02 15:39:00
9073,538855,2019-09-25 12:50:00
9074,555002,2019-11-02 15:39:00
9075,556133,2019-11-02 15:39:00
9076,416034,2019-11-02 15:39:00
9077,648384,2019-09-27 18:12:00
9078,574827,2019-09-27 11:42:00
9079,575279,2019-10-28 17:34:00
9080,636212,2019-09-25 12:50:00
9081,635563,2019-09-27 11:42:00
9082,509049,2019-09-27 11:42:00
9083,584124,2019-11-02 15:39:00
9084,545069,2019-11-02 15:39:00
9085,607500,2019-09-25 12:50:00
9086,609660,2019-11-02 15:39:00
9087,608620,2019-11-02 15:39:00
9088,693308,2019-09-27 11:42:00
9089,599284,2019-09-27 11:42:00
9090,529444,2019-09-27 18:12:00
9091,493430,2019-11-02 15:39:00
9092,452870,2019-09-27 18:12:00
9093,527857,2019-09-27 11:42:00
9094,485119,2019-11-02 15:39:00
9095,485145,2019-09-27 18:12:00
9096,480093,2019-10-28 17:34:00
9097,479344,2019-09-25 12:50:00
9098,691339,2019-09-27 11:42:00
9099,700867,2019-09-27 18:12:00
9100,370833,2019-10-28 17:34:00
9101,523419,2019-11-02 15:39:00
9102,542848,2019-10-28 17:34:00
9103,503655,2019-11-02 15:39:00
9104,504399,2019-10-28 17:34:00
9105,661632,2019-09-27 18:12:00
9106,539719,2019-09-25 12:50:00
9107,539416,2019-10-28 17:34:00
9108,622940,2019-11-02 15:39:00
9109,679865,2019-09-25 12:50:00
9110,605177,2019-09-25 12:50:00
9111,467962,2019-10-28 17:34:00
9112,466784,2019-09-27 11:42:00
9113,497987,2019-09-27 18:12:00
9114,562391,2019-11-02 15:39:00
9115,463707,2019-09-27 11:42:00
9116,604081,2019-09-27 11:42:00
9117,448450,2019-11-02 15:39:00
9118,518233,2019-10-28 17:34:00
9119,518836,2019-10-28 17:34:00
9120,557146,2019-10-28 17:34:00
9121,557178,2019-09-27 18:12:00
9122,464239,2019-09-25 12:50:00
9123,548671,2019-09-25 12:50:00
9124,295368,2019-09-27 11:42:00
9125,648133,2019-11-02 15:39:00
9126,565628,2019-11-02 15:39:00
9127,565727,2019-10-28 17:34:00
9128,514671,2019-09-25 12:50:00
9129,612952,2019-09-27 11:42:00
9130,610599,2019-09-25 12:50:00
9131,495340,2019-10-28 17:34:00
9132,244704,2019-10-28 17:34:00
9133,609811,2019-10-28 17:34:00
9134,613242,2019-09-25 12:50:00
9135,498043,2019-09-27 18:12:00
9136,610871,2019-09-27 11:42:00
9137,272226,2019-09-25 12:50:00
9138,538872,2019-09-27 18:12:00
9139,588524,2019-11-02 15:39:00
9140,597409,2019-09-27 11:42:00
9141,523091,2019-10-28 17:34:00
9142,630914,2019-11-02 15:39:00
9143,525798,2019-09-27 18:12:00
9144,522760,2019-09-25 12:50:00
9145,633237,2019-10-28 17:34:00
9146,525523,2019-09-27 11:42:00
9147,514528,2019-09-27 18:12:00
9148,492279,2019-11-02 15:39:00
9149,445783,2019-11-02 15:39:00
9150,633785,2019-10-28 17:34:00
9151,650976,2019-10-28 17:34:00
9152,536812,2019-09-27 18:12:00
9153,486933,2019-09-25 12:50:00
9154,564607,2019-09-27 11:42:00
9155,480051,2019-10-28 17:34:00
9156,479777,2019-11-02 15:39:00
9157,602298,2019-09-27 18:12:00
9158,488822,2019-09-25 12:50:00
9159,397799,2019-09-27 18:12:00
9160,426713,2019-09-27 18:12:00
9161,540518,2019-09-27 11:42:00
9162,469224,2019-09-25 12:50:00
9163,577320,2019-09-27 18:12:00
9164,483433,2019-11-02 15:39:00
9165,498597,2019-10-28 17:34:00
9166,496992,2019-10-28 17:34:00
9167,661290,2019-09-25 12:50:00
9168,531488,2019-09-27 18:12:00
9169,542518,2019-09-25 12:50:00
9170,536107,2019-09-27 18:12:00
9171,578740,2019-09-27 18:12:00
9172,496148,2019-09-27 18:12:00
9173,473207,2019-09-27 11:42:00
9174,265392,2019-09-25 12:50:00
9175,261875,2019-09-27 11:42:00
9176,617145,2019-09-27 18:12:00
9177,537639,2019-09-25 12:50:00
9178,554949,2019-09-25 12:50:00
9179,555607,2019-11-02 15:39:00
9180,556339,2019-10-28 17:34:00
9181,620068,2019-09-27 11:42:00
9182,324894,2019-10-28 17:34:00
9183,676581,2019-09-25 12:50:00
9184,498645,2019-09-27 11:42:00
9185,498690,2019-09-27 11:42:00
9186,263062,2019-09-27 11:42:00
9187,496747,2019-09-25 12:50:00
9188,525017,2019-09-27 18:12:00
9189,306984,2019-09-27 11:42:00
9190,546522,2019-11-02 15:39:00
9191,447268,2019-10-28 17:34:00
9192,523484,2019-09-25 12:50:00
9193,526500,2019-10-28 17:34:00
9194,525097,2019-09-27 18:12:00
9195,522884,2019-09-27 18:12:00
9196,342698,2019-10-28 17:34:00
9197,431412,2019-10-28 17:34:00
9198,448344,2019-10-28 17:34:00
9199,516725,2019-09-25 12:50:00
9200,515772,2019-09-27 11:42:00
9201,663749,2019-11-02 15:39:00
9202,514268,2019-09-27 18:12:00
9203,588248,2019-09-25 12:50:00
9204,378585,2019-09-27 11:42:00
9205,556848,2019-09-27 11:42:00
9206,557298,2019-09-25 12:50:00
9207,556946,2019-09-27 11:42:00
9208,683773,2019-09-25 12:50:00
9209,527055,2019-09-25 12:50:00
9210,322538,2019-11-02 15:39:00
9211,294610,2019-09-27 11:42:00
9212,559417,2019-09-25 12:50:00
9213,459328,2019-11-02 15:39:00
9214,549801,2019-11-02 15:39:00
9215,648319,2019-11-02 15:39:00
9216,486816,2019-09-25 12:50:00
9217,576896,2019-11-02 15:39:00
9218,574911,2019-09-25 12:50:00
9219,335407,2019-09-25 12:50:00
9220,542278,2019-09-25 12:50:00
9221,624076,2019-11-02 15:39:00
9222,542536,2019-10-28 17:34:00
9223,331266,2019-10-28 17:34:00
9224,509452,2019-10-28 17:34:00
9225,383267,2019-11-02 15:39:00
9226,561990,2019-09-25 12:50:00
9227,625044,2019-09-25 12:50:00
9228,417416,2019-09-27 18:12:00
9229,467517,2019-10-28 17:34:00
9230,465977,2019-11-02 15:39:00
9231,466279,2019-09-27 11:42:00
9232,466051,2019-11-02 15:39:00
9233,314529,2019-09-27 18:12:00
9234,313278,2019-09-27 11:42:00
9235,503633,2019-09-25 12:50:00
9236,504425,2019-10-28 17:34:00
9237,605201,2019-09-25 12:50:00
9238,545776,2019-09-27 18:12:00
9239,474935,2019-11-02 15:39:00
9240,381430,2019-09-25 12:50:00
9241,441391,2019-09-25 12:50:00
9242,610005,2019-09-27 11:42:00
9243,515212,2019-09-25 12:50:00
9244,557052,2019-11-02 15:39:00
9245,627604,2019-09-27 11:42:00
9246,500559,2019-11-02 15:39:00
9247,591919,2019-11-02 15:39:00
9248,590494,2019-09-25 12:50:00
9249,512506,2019-09-27 18:12:00
9250,696394,2019-09-25 12:50:00
9251,462510,2019-11-02 15:39:00
9252,348735,2019-11-02 15:39:00
9253,528451,2019-11-02 15:39:00
9254,474082,2019-09-27 18:12:00
9255,459633,2019-09-27 18:12:00
9256,567672,2019-09-25 12:50:00
9257,270177,2019-11-02 15:39:00
9258,590857,2019-09-27 18:12:00
9259,484291,2019-09-27 18:12:00
9260,444618,2019-09-27 18:12:00
9261,417972,2019-10-28 17:34:00
9262,445046,2019-09-25 12:50:00
9263,326411,2019-09-25 12:50:00
9264,649306,2019-10-28 17:34:00
9265,508094,2019-09-27 18:12:00
9266,386979,2019-10-28 17:34:00
9267,623402,2019-09-27 18:12:00
9268,489335,2019-10-28 17:34:00
9269,647531,2019-10-28 17:34:00
9270,550578,2019-09-27 11:42:00
9271,547681,2019-10-28 17:34:00
9272,583259,2019-09-27 18:12:00
9273,440390,2019-10-28 17:34:00
9274,542190,2019-11-02 15:39:00
9275,488067,2019-11-02 15:39:00
9276,476749,2019-09-25 12:50:00
9277,565654,2019-09-27 11:42:00
9278,623329,2019-09-27 11:42:00
9279,309380,2019-09-25 12:50:00
9280,489754,2019-11-02 15:39:00
9281,335434,2019-09-27 18:12:00
9282,598598,2019-09-25 12:50:00
9283,515908,2019-09-27 18:12:00
9284,514544,2019-10-28 17:34:00
9285,427517,2019-09-27 18:12:00
9286,426119,2019-11-02 15:39:00
9287,284386,2019-09-27 11:42:00
9288,483663,2019-09-27 11:42:00
9289,491538,2019-09-27 18:12:00
9290,498667,2019-11-02 15:39:00
9291,498784,2019-09-27 11:42:00
9292,614212,2019-09-27 18:12:00
9293,531873,2019-09-27 11:42:00
9294,495230,2019-10-28 17:34:00
9295,579993,2019-09-27 11:42:00
9296,577575,2019-09-27 18:12:00
9297,474604,2019-10-28 17:34:00
9298,579057,2019-09-27 18:12:00
9299,484263,2019-09-27 18:12:00
9300,485095,2019-09-27 18:12:00
9301,262219,2019-09-27 11:42:00
9302,586459,2019-10-28 17:34:00
9303,481480,2019-09-27 11:42:00
9304,363959,2019-11-02 15:39:00
9305,462796,2019-09-27 18:12:00
9306,476489,2019-11-02 15:39:00
9307,554834,2019-09-25 12:50:00
9308,598684,2019-09-25 12:50:00
9309,474932,2019-11-02 15:39:00
9310,478071,2019-09-27 11:42:00
9311,522595,2019-09-25 12:50:00
9312,496720,2019-09-25 12:50:00
9313,496741,2019-10-28 17:34:00
9314,449173,2019-10-28 17:34:00
9315,599997,2019-11-02 15:39:00
9316,593577,2019-11-02 15:39:00
9317,508059,2019-09-27 11:42:00
9318,508738,2019-11-02 15:39:00
9319,457788,2019-09-25 12:50:00
9320,353106,2019-11-02 15:39:00
9321,524777,2019-09-27 18:12:00
9322,523508,2019-11-02 15:39:00
9323,523492,2019-09-27 18:12:00
9324,447565,2019-09-27 18:12:00
9325,447313,2019-09-25 12:50:00
9326,494935,2019-10-28 17:34:00
9327,568509,2019-09-27 11:42:00
9328,566724,2019-09-27 18:12:00
9329,482705,2019-09-27 11:42:00
9330,480604,2019-10-28 17:34:00
9331,534494,2019-09-27 11:42:00
9332,512621,2019-09-27 18:12:00
9333,591861,2019-11-02 15:39:00
9334,534668,2019-09-27 18:12:00
9335,479332,2019-09-27 11:42:00
9336,617590,2019-09-27 18:12:00
9337,510843,2019-10-28 17:34:00
9338,542761,2019-10-28 17:34:00
9339,507634,2019-11-02 15:39:00
9340,595169,2019-11-02 15:39:00
9341,508481,2019-11-02 15:39:00
9342,430827,2019-10-28 17:34:00
9343,619826,2019-09-27 11:42:00
9344,622393,2019-09-27 11:42:00
9345,622397,2019-10-28 17:34:00
9346,306535,2019-09-27 18:12:00
9347,350150,2019-09-27 11:42:00
9348,442538,2019-09-25 12:50:00
9349,524853,2019-09-27 11:42:00
9350,442464,2019-09-27 11:42:00
9351,627990,2019-09-25 12:50:00
9352,600694,2019-09-25 12:50:00
9353,290655,2019-09-25 12:50:00
9354,307660,2019-11-02 15:39:00
9355,504449,2019-11-02 15:39:00
9356,588368,2019-09-27 11:42:00
9357,566678,2019-09-25 12:50:00
9358,566126,2019-11-02 15:39:00
9359,250888,2019-09-27 18:12:00
9360,318910,2019-10-28 17:34:00
9361,545716,2019-10-28 17:34:00
9362,253006,2019-09-27 18:12:00
9363,543902,2019-09-27 11:42:00
9364,607551,2019-10-28 17:34:00
9365,678281,2019-09-27 11:42:00
9366,682421,2019-09-27 18:12:00
9367,678864,2019-11-02 15:39:00
9368,380649,2019-09-27 11:42:00
9369,633809,2019-09-25 12:50:00
9370,562380,2019-09-25 12:50:00
9371,561292,2019-09-25 12:50:00
9372,467703,2019-09-27 11:42:00
9373,466117,2019-09-27 18:12:00
9374,284347,2019-10-28 17:34:00
9375,284432,2019-09-27 11:42:00
9376,577478,2019-11-02 15:39:00
9377,584068,2019-09-27 11:42:00
9378,511802,2019-09-27 11:42:00
9379,440352,2019-09-27 11:42:00
9380,420632,2019-09-27 11:42:00
9381,555048,2019-10-28 17:34:00
9382,557219,2019-09-25 12:50:00
9383,556333,2019-09-27 11:42:00
9384,463038,2019-10-28 17:34:00
9385,638453,2019-09-27 18:12:00
9386,580518,2019-09-27 18:12:00
9387,527904,2019-10-28 17:34:00
9388,530149,2019-09-27 18:12:00
9389,514675,2019-10-28 17:34:00
9390,514819,2019-10-28 17:34:00
9391,300095,2019-09-27 11:42:00
9392,396529,2019-09-27 18:12:00
9393,533219,2019-09-27 11:42:00
9394,532969,2019-09-27 11:42:00
9395,533888,2019-10-28 17:34:00
9396,532957,2019-10-28 17:34:00
9397,664958,2019-09-27 11:42:00
9398,474351,2019-09-27 11:42:00
9399,578286,2019-09-27 18:12:00
9400,577429,2019-09-27 11:42:00
9401,657418,2019-10-28 17:34:00
9402,474278,2019-11-02 15:39:00
9403,261220,2019-09-27 11:42:00
9404,552963,2019-10-28 17:34:00
9405,604878,2019-09-27 11:42:00
9406,457823,2019-11-02 15:39:00
9407,551866,2019-09-27 11:42:00
9408,498751,2019-09-25 12:50:00
9409,393953,2019-11-02 15:39:00
9410,518577,2019-11-02 15:39:00
9411,648261,2019-09-27 18:12:00
9412,556061,2019-09-27 11:42:00
9413,556214,2019-09-27 11:42:00
9414,668009,2019-11-02 15:39:00
9415,522656,2019-09-25 12:50:00
9416,508867,2019-09-27 11:42:00
9417,671820,2019-10-28 17:34:00
9418,681117,2019-10-28 17:34:00
9419,648329,2019-10-28 17:34:00
9420,408702,2019-09-25 12:50:00
9421,628367,2019-09-27 11:42:00
9422,419118,2019-09-27 18:12:00
9423,419590,2019-09-25 12:50:00
9424,479031,2019-10-28 17:34:00
9425,413436,2019-09-25 12:50:00
9426,609821,2019-10-28 17:34:00
9427,610504,2019-11-02 15:39:00
9428,610800,2019-09-27 11:42:00
9429,496839,2019-10-28 17:34:00
9430,502483,2019-10-28 17:34:00
9431,430338,2019-09-27 11:42:00
9432,487038,2019-09-25 12:50:00
9433,648538,2019-10-28 17:34:00
9434,651022,2019-10-28 17:34:00
9435,648195,2019-11-02 15:39:00
9436,630283,2019-09-27 18:12:00
9437,638777,2019-11-02 15:39:00
9438,504420,2019-10-28 17:34:00
9439,490143,2019-10-28 17:34:00
9440,565691,2019-09-27 18:12:00
9441,394703,2019-09-27 11:42:00
9442,483633,2019-09-25 12:50:00
9443,295476,2019-10-28 17:34:00
9444,494339,2019-09-27 18:12:00
9445,494186,2019-09-27 18:12:00
9446,490088,2019-09-25 12:50:00
9447,542541,2019-09-25 12:50:00
9448,540909,2019-09-25 12:50:00
9449,614954,2019-10-28 17:34:00
9450,540919,2019-09-27 18:12:00
9451,630506,2019-09-27 11:42:00
9452,659335,2019-09-27 18:12:00
9453,568479,2019-09-27 18:12:00
9454,483012,2019-09-27 18:12:00
9455,540990,2019-09-25 12:50:00
9456,467731,2019-09-27 11:42:00
9457,494831,2019-11-02 15:39:00
9458,504865,2019-11-02 15:39:00
9459,580104,2019-10-28 17:34:00
9460,490330,2019-09-25 12:50:00
9461,364502,2019-10-28 17:34:00
9462,521929,2019-09-25 12:50:00
9463,618795,2019-09-27 18:12:00
9464,615339,2019-09-27 18:12:00
9465,534754,2019-11-02 15:39:00
9466,507966,2019-09-27 18:12:00
9467,663296,2019-09-27 18:12:00
9468,530816,2019-09-25 12:50:00
9469,603904,2019-09-27 11:42:00
9470,484378,2019-09-27 18:12:00
9471,483464,2019-09-25 12:50:00
9472,264726,2019-09-27 18:12:00
9473,555009,2019-10-28 17:34:00
9474,553790,2019-11-02 15:39:00
9475,673979,2019-11-02 15:39:00
9476,302499,2019-10-28 17:34:00
9477,550341,2019-09-25 12:50:00
9478,550374,2019-09-27 18:12:00
9479,597189,2019-09-27 18:12:00
9480,518711,2019-09-27 11:42:00
9481,686877,2019-09-25 12:50:00
9482,501406,2019-11-02 15:39:00
9483,543035,2019-09-25 12:50:00
9484,608569,2019-09-27 18:12:00
9485,610648,2019-09-25 12:50:00
9486,546286,2019-09-27 18:12:00
9487,506531,2019-09-25 12:50:00
9488,457649,2019-11-02 15:39:00
9489,403967,2019-09-25 12:50:00
9490,497900,2019-11-02 15:39:00
9491,451225,2019-10-28 17:34:00
9492,566399,2019-11-02 15:39:00
9493,376062,2019-11-02 15:39:00
9494,514448,2019-09-27 11:42:00
9495,588480,2019-09-27 11:42:00
9496,590819,2019-09-27 18:12:00
9497,609103,2019-09-25 12:50:00
9498,449204,2019-10-28 17:34:00
9499,514424,2019-09-27 18:12:00
9500,522755,2019-09-27 11:42:00
9501,545711,2019-09-25 12:50:00
9502,693064,2019-11-02 15:39:00
9503,247483,2019-09-25 12:50:00
9504,394931,2019-09-25 12:50:00
9505,675918,2019-09-25 12:50:00
9506,249120,2019-10-28 17:34:00
9507,561489,2019-11-02 15:39:00
9508,556975,2019-09-27 18:12:00
9509,462731,2019-10-28 17:34:00
9510,546519,2019-10-28 17:34:00
9511,527898,2019-11-02 15:39:00
9512,512291,2019-09-27 11:42:00
9513,509971,2019-09-25 12:50:00
9514,440438,2019-10-28 17:34:00
9515,529806,2019-09-27 11:42:00
9516,529913,2019-09-25 12:50:00
9517,432530,2019-10-28 17:34:00
9518,295235,2019-11-02 15:39:00
9519,610812,2019-09-27 18:12:00
9520,517217,2019-09-25 12:50:00
9521,514510,2019-11-02 15:39:00
9522,663283,2019-09-27 18:12:00
9523,690700,2019-10-28 17:34:00
9524,302680,2019-10-28 17:34:00
9525,576270,2019-09-27 18:12:00
9526,651976,2019-10-28 17:34:00
9527,575007,2019-10-28 17:34:00
9528,651016,2019-09-27 11:42:00
9529,550272,2019-09-27 11:42:00
9530,455363,2019-11-02 15:39:00
9531,564504,2019-09-25 12:50:00
9532,564604,2019-10-28 17:34:00
9533,453793,2019-11-02 15:39:00
9534,573586,2019-10-28 17:34:00
9535,475729,2019-09-27 11:42:00
9536,550568,2019-09-25 12:50:00
9537,474061,2019-09-25 12:50:00
9538,460892,2019-09-27 11:42:00
9539,293851,2019-09-27 11:42:00
9540,585403,2019-09-25 12:50:00
9541,588443,2019-09-27 18:12:00
9542,575844,2019-11-02 15:39:00
9543,574260,2019-10-28 17:34:00
9544,575586,2019-09-25 12:50:00
9545,654223,2019-10-28 17:34:00
9546,632754,2019-11-02 15:39:00
9547,633845,2019-09-27 18:12:00
9548,676645,2019-09-27 11:42:00
9549,705963,2019-11-02 15:39:00
9550,251460,2019-09-27 11:42:00
9551,698265,2019-09-27 18:12:00
9552,565724,2019-09-25 12:50:00
9553,385504,2019-09-25 12:50:00
9554,661577,2019-10-28 17:34:00
9555,663782,2019-09-25 12:50:00
9556,559467,2019-11-02 15:39:00
9557,690797,2019-10-28 17:34:00
9558,417383,2019-09-27 18:12:00
9559,467246,2019-09-27 18:12:00
9560,434843,2019-10-28 17:34:00
9561,487347,2019-09-27 18:12:00
9562,514624,2019-09-25 12:50:00
9563,490458,2019-10-28 17:34:00
9564,610564,2019-09-27 18:12:00
9565,658013,2019-11-02 15:39:00
9566,399940,2019-09-27 11:42:00
9567,641447,2019-09-27 11:42:00
9568,498890,2019-09-27 11:42:00
9569,499741,2019-09-25 12:50:00
9570,498589,2019-09-27 18:12:00
9571,629109,2019-09-27 18:12:00
9572,534645,2019-11-02 15:39:00
9573,499829,2019-09-25 12:50:00
9574,498044,2019-09-27 11:42:00
9575,498799,2019-09-27 11:42:00
9576,495672,2019-10-28 17:34:00
9577,496124,2019-11-02 15:39:00
9578,493488,2019-09-27 11:42:00
9579,611933,2019-09-27 18:12:00
9580,569031,2019-09-27 11:42:00
9581,529911,2019-09-27 18:12:00
9582,409089,2019-10-28 17:34:00
9583,481513,2019-11-02 15:39:00
9584,450751,2019-09-27 11:42:00
9585,541844,2019-09-25 12:50:00
9586,538827,2019-11-02 15:39:00
9587,537436,2019-11-02 15:39:00
9588,553946,2019-10-28 17:34:00
9589,551488,2019-11-02 15:39:00
9590,522353,2019-09-27 11:42:00
9591,594529,2019-09-25 12:50:00
9592,570162,2019-11-02 15:39:00
9593,476011,2019-09-25 12:50:00
9594,457858,2019-10-28 17:34:00
9595,496961,2019-09-25 12:50:00
9596,271788,2019-09-25 12:50:00
9597,501624,2019-11-02 15:39:00
9598,553206,2019-09-27 11:42:00
9599,421093,2019-11-02 15:39:00
9600,455003,2019-10-28 17:34:00
9601,522790,2019-11-02 15:39:00
9602,523836,2019-10-28 17:34:00
9603,523151,2019-09-27 18:12:00
9604,597014,2019-09-27 11:42:00
9605,508890,2019-09-27 18:12:00
9606,390902,2019-09-27 11:42:00
9607,514824,2019-11-02 15:39:00
9608,515388,2019-10-28 17:34:00
9609,337312,2019-09-27 18:12:00
9610,546596,2019-11-02 15:39:00
9611,337147,2019-11-02 15:39:00
9612,340505,2019-11-02 15:39:00
9613,631085,2019-11-02 15:39:00
9614,372403,2019-10-28 17:34:00
9615,546315,2019-10-28 17:34:00
9616,609849,2019-09-27 18:12:00
9617,609986,2019-10-28 17:34:00
9618,378581,2019-09-27 18:12:00
9619,379992,2019-11-02 15:39:00
9620,377709,2019-11-02 15:39:00
9621,462253,2019-09-25 12:50:00
9622,685695,2019-09-27 11:42:00
9623,597440,2019-11-02 15:39:00
9624,599278,2019-09-27 11:42:00
9625,527851,2019-09-27 18:12:00
9626,528738,2019-10-28 17:34:00
9627,590740,2019-10-28 17:34:00
9628,589584,2019-09-25 12:50:00
9629,511304,2019-09-27 11:42:00
9630,246959,2019-09-27 18:12:00
9631,520763,2019-09-27 18:12:00
9632,602782,2019-09-25 12:50:00
9633,603947,2019-09-27 11:42:00
9634,396458,2019-09-27 11:42:00
9635,526540,2019-09-27 18:12:00
9636,590383,2019-09-25 12:50:00
9637,470079,2019-09-25 12:50:00
9638,576718,2019-09-27 11:42:00
9639,637452,2019-11-02 15:39:00
9640,635549,2019-09-27 11:42:00
9641,545660,2019-09-25 12:50:00
9642,576544,2019-09-27 11:42:00
9643,576575,2019-11-02 15:39:00
9644,411220,2019-09-27 11:42:00
9645,511794,2019-11-02 15:39:00
9646,382105,2019-11-02 15:39:00
9647,503634,2019-09-25 12:50:00
9648,326346,2019-09-27 18:12:00
9649,559945,2019-10-28 17:34:00
9650,558174,2019-09-25 12:50:00
9651,470496,2019-09-27 18:12:00
9652,469368,2019-10-28 17:34:00
9653,541093,2019-09-25 12:50:00
9654,624614,2019-10-28 17:34:00
9655,683838,2019-09-25 12:50:00
9656,623395,2019-09-27 18:12:00
9657,504419,2019-09-25 12:50:00
9658,484331,2019-09-27 11:42:00
9659,490033,2019-09-27 11:42:00
9660,518627,2019-09-27 11:42:00
9661,621552,2019-09-25 12:50:00
9662,295170,2019-11-02 15:39:00
9663,605221,2019-10-28 17:34:00
9664,605724,2019-09-25 12:50:00
9665,397002,2019-10-28 17:34:00
9666,538069,2019-11-02 15:39:00
9667,335466,2019-09-27 11:42:00
9668,638855,2019-09-27 18:12:00
9669,622555,2019-09-27 11:42:00
9670,586503,2019-09-27 18:12:00
9671,614106,2019-10-28 17:34:00
9672,570404,2019-10-28 17:34:00
9673,568556,2019-09-27 18:12:00
9674,568471,2019-09-27 18:12:00
9675,568496,2019-10-28 17:34:00
9676,533873,2019-09-27 11:42:00
9677,535053,2019-09-25 12:50:00
9678,644893,2019-10-28 17:34:00
9679,287010,2019-11-02 15:39:00
9680,491504,2019-11-02 15:39:00
9681,492603,2019-09-25 12:50:00
9682,334503,2019-10-28 17:34:00
9683,447616,2019-11-02 15:39:00
9684,480123,2019-09-25 12:50:00
9685,618549,2019-09-25 12:50:00
9686,493972,2019-09-25 12:50:00
9687,504856,2019-09-27 18:12:00
9688,483526,2019-10-28 17:34:00
9689,251431,2019-09-27 11:42:00
9690,262249,2019-10-28 17:34:00
9691,613252,2019-09-27 11:42:00
9692,499158,2019-09-25 12:50:00
9693,614375,2019-10-28 17:34:00
9694,523339,2019-09-27 18:12:00
9695,538856,2019-10-28 17:34:00
9696,537005,2019-09-25 12:50:00
9697,618785,2019-09-25 12:50:00
9698,478056,2019-09-27 11:42:00
9699,662609,2019-09-25 12:50:00
9700,405543,2019-09-27 11:42:00
9701,361358,2019-09-25 12:50:00
9702,407916,2019-09-25 12:50:00
9703,551898,2019-10-28 17:34:00
